,Unnamed: 0,date,anzsco_unit_code,anzsco_unit,tech_occupation,Number,total_per_date,Per cent,month_year,Source Name,Source URL
23500,39129,2012-05-01,2611,ICT Business and Systems Analysts,Tech,28719.12548,11393152.98,0.2520735527,May 2012,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
23501,39130,2012-05-01,2612,Multimedia Specialists and Web Developers,Tech,7778.46798,11393152.98,0.06827318123,May 2012,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
23502,39131,2012-05-01,2613,Software and Applications Programmers,Tech,99829.76072,11393152.98,0.8762259307,May 2012,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
23565,39194,2012-05-01,3424,Telecommunications Trades Workers,Tech,18047.33061,11393152.98,0.1584050582,May 2012,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
23532,39161,2012-05-01,3131,ICT Support Technicians,Tech,52985.50015,11393152.98,0.4650644142,May 2012,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
23528,39157,2012-05-01,3124,Electronic Engineering Draftspersons and Technicians,Tech,7609.38986,11393152.98,0.06678914849,May 2012,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
23519,39148,2012-05-01,3100,"Engineering, ICT and Science Technicians nfd",Tech,2543.58252,11393152.98,0.02232553644,May 2012,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
23533,39162,2012-05-01,3132,Telecommunications Technical Specialists,Tech,5331.40886,11393152.98,0.04679485012,May 2012,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
23506,39135,2012-05-01,2632,ICT Support and Test Engineers,Tech,6663.45144,11393152.98,0.05848645632,May 2012,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
23505,39134,2012-05-01,2631,Computer Network Professionals,Tech,27446.85852,11393152.98,0.2409066092,May 2012,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
23504,39133,2012-05-01,2630,ICT Network and Support Professionals nfd,Tech,378.11203,11393152.98,0.003318765497,May 2012,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
23503,39132,2012-05-01,2621,"Database and Systems Administrators, and ICT Security Specialists",Tech,34697.29736,11393152.98,0.3045451722,May 2012,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
23507,39136,2012-05-01,2633,Telecommunications Engineering Professionals,Tech,9029.00145,11393152.98,0.07924936554,May 2012,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
23086,39544,2012-08-01,2610,"Business and Systems Analysts, and Programmers nfd",Tech,987.48271,11264116.86,0.008766623453,August 2012,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
23005,39463,2012-08-01,2232,ICT Trainers,Tech,2784.04492,11264116.86,0.02471605147,August 2012,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
23013,39471,2012-08-01,2247,Management and Organisation Analysts,Tech,50247.71726,11264116.86,0.4460866121,August 2012,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
23014,39472,2012-08-01,2249,Other Information and Organisation Professionals,Tech,21150.67023,11264116.86,0.1877703374,August 2012,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
23017,39475,2012-08-01,2252,ICT Sales Professionals,Tech,12074.46853,11264116.86,0.1071940986,August 2012,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
